BSLI3,6.94,BRB ON,Intermediários Financeiros,Bancos,3374100000.0,58.7,17.5,0.0,0.0,-9.62,4.83,17.6
BSLI4,7.37,BRB ON,Intermediários Financeiros,Bancos,3583150000.0,60.8,17.5,0.0,0.0,-9.8,5.13,17.6
BUET3,24.99,BUETTNER S/A - INDUSTRIA E COMERCIO ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,121077000.0,0.0,17.8,-0.7,-35.9,0.0,-5.46,4.6
BUET4,18.49,BUETTNER S/A - INDUSTRIA E COMERCIO PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,89584000.0,0.0,17.8,-0.7,-35.9,0.0,-4.04,4.6
CAFE3,2.0,CAFE SOLUVEL BRASILIA S/A ON,,,4369080.0,0.0,-64.2,-0.98,2163.8,0.0,0.02,-11.3
CAFE4,0.5,CAFE SOLUVEL BRASILIA S/A PN,,,1092270.0,0.0,-64.2,-0.98,2163.8,0.0,0.0,-11.3
CALI3,18.0,CAL S/A ON,Construção Civil,Incorporações,125802000.0,1.5,11.8,0.73,11.4,-27.21,5.94,15.5
CALI4,50.0,CAL S/A PN,Construção Civil,Incorporações,349450000.0,0.0,11.8,0.73,11.4,0.0,16.51,15.5
CAMB3,9.7,PENALTY ON,"Tecidos, Vestuário e Calçados",Calçados,410067000.0,10.9,21.2,0.01,16.8,2.87,6.21,15.1
CAMB4,6.25,PENALTY PN,"Tecidos, Vestuário e Calçados",Calçados,264219000.0,0.0,21.2,0.01,16.8,0.0,4.0,15.1
CAML3,5.45,CAMIL ON NM,Alimentos Processados,Alimentos Diversos,1907500000.0,5.4,4.8,1.64,1.4,-15.54,11.6,9.5
CASH3,3.91,MELIUZ ON NM,Programas e Serviços,Programas e Serviços,442700000.0,0.0,10.0,0.0,12.5,32.54,8.11,14.8
CASN3,10.45,CASAN ON,Água e Saneamento,Água e Saneamento,12024400000.0,0.0,15.0,1.01,17.9,0.0,31.17,16.3
CBAV3,6.42,CBA ON NM,Mineração,Minerais Metálicos,4179890000.0,0.0,5.2,0.97,3.8,8.81,17.85,-0.8
CBEE3,10.0,AMPLA ENERG ON,Energia Elétrica,Energia Elétrica,3800400000.0,4.2,7.0,0.63,6.2,-12.51,6.55,4.2
CBMA3,0.01,COBRASMA S/A ON,,,1025850.0,0.0,5.0,-1.02,-13196.2,0.0,0.0,114.3
CBMA4,0.01,COBRASMA S/A PN,,,1025850.0,0.0,5.0,-1.02,-13196.2,0.0,0.0,114.3
CCHI3,0.02,CHIARELLI ON,Construção e Engenharia,Produtos para Construção,1560000.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4
CCHI4,0.02,CHIARELLI PN,Construção e Engenharia,Produtos para Construção,1560000.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4
CCIM3,5.52,CC DES IMOB ON NM,Construção Civil,Incorporações,623760000.0,0.0,-5.7,1.93,-3.0,0.0,-16.44,30.0
CCTU4,37.28,COMPANHIA BRASILEIRA DE CARTUCHOS - CBC PN,,,76274900.0,0.0,12.1,0.48,4.0,0.0,7.65,12.5
CCTY3,0.0,RDVC CITY ON NM,Construção Civil,Incorporações,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCXC3,1.16,CCX CARVAO ON NM,Mineração,Minerais Metálicos,1973160.0,0.0,7.9,0.0,0.0,-45.02,-0.48,0.0
CEAB3,13.85,CEA MODAS ON NM,Comércio,"Tecidos, Vestuário e Calçados",4269190000.0,2.8,15.0,0.35,6.6,45.46,8.07,12.0
CEBR3,25.5,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA ON,Energia Elétrica,Energia Elétrica,1838090000.0,17.6,19.4,0.0,50.7,91.07,9.54,8.0
CEBR5,24.09,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNA,Energia Elétrica,Energia Elétrica,1736460000.0,18.6,19.4,0.0,50.7,86.48,9.02,8.0
CEBR6,28.0,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNB,Energia Elétrica,Energia Elétrica,2018300000.0,17.6,19.4,0.0,50.7,100.22,10.48,8.0
CEDO3,14.0,CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,140000000.0,0.0,14.0,1.34,4.3,-43.98,3.43,-1.0
CEDO4,10.25,CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,102500000.0,0.0,14.0,1.34,4.3,-52.33,2.51,-1.0
CEEB3,42.75,COELBA ON,Energia Elétrica,Energia Elétrica,11204600000.0,13.9,24.3,1.98,11.4,30.35,5.37,6.3
CEEB5,40.0,COELBA PNA,Energia Elétrica,Energia Elétrica,10483800000.0,14.8,24.3,1.98,11.4,27.94,5.03,6.3
CEED3,8.95,CEEE-D ON N1,Energia Elétrica,Energia Elétrica,610882000.0,0.0,15.5,-1.68,-10.3,-36.03,-0.98,6.7
CEED4,20.0,CEEE-D PN N1,Energia Elétrica,Energia Elétrica,1365100000.0,0.0,15.5,-1.68,-10.3,0.0,-2.19,6.7
CEGR3,96.49,CEG ON,Gás,Gás,25052500000.0,0.6,28.9,0.46,11.7,73.54,43.43,0.1
CELM3,15.0,CELM CIA EQUIP. DE LABORATORIOS MODERNOS ON,,,1740000.0,0.0,23.4,-0.66,-38.4,0.0,-0.67,5.8
CEPE3,128.0,CELPE ON,Energia Elétrica,Energia Elétrica,9550340000.0,0.0,28.3,4.12,7.1,0.0,15.86,0.1
CEPE5,40.12,CELPE PNA,Energia Elétrica,Energia Elétrica,2993430000.0,0.0,28.3,4.12,7.1,0.0,4.97,0.1
CEPE6,43.0,CELPE PNB,Energia Elétrica,Energia Elétrica,3208320000.0,0.0,28.3,4.12,7.1,0.0,5.33,0.1
CESP3,25.55,CESP CIA ENERGETICA SAO PAULO ON,Energia Elétrica,Energia Elétrica,8909570000.0,0.0,20.7,1.36,57.8,0.0,9.3,-4.0
CESP4,16.29,CESP CIA ENERGETICA SAO PAULO PN,Energia Elétrica,Energia Elétrica,5680500.0,0.0,20.7,1.36,57.8,0.0,0.01,-4.0
CESP5,25.0,CESP CIA ENERGETICA SAO PAULO PNA,Energia Elétrica,Energia Elétrica,8717770000.0,0.0,20.7,1.36,57.8,0.0,9.1,-4.0
CESP6,25.25,CESP CIA ENERGETICA SAO PAULO PNB,Energia Elétrica,Energia Elétrica,8804950000.0,0.0,20.7,1.36,57.8,0.0,9.19,-4.0
CFLU4,1000.0,COCA COLA PN,,,0.0,0.0,32.2,0.06,10.7,0.0,0.0,8.1
CGAS3,120.01,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS ON,Gás,Gás,15903800000.0,7.4,79.8,4.25,12.5,4.83,9.84,3.3
CGAS5,127.03,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS PNAS,Gás,Gás,16834100000.0,7.6,79.8,4.25,12.5,1.64,10.41,3.3
CGOS3,26.2,CELG ON,Energia Elétrica,Energia Elétrica,858836000.0,0.0,-39.0,2.48,-10.5,0.0,-4.85,9.0
CGOS4,16.0,CELG PN,Energia Elétrica,Energia Elétrica,524480.0,0.0,-39.0,2.48,-10.5,0.0,0.0,9.0
CGRA3,34.0,GRAZZIOTIN ON,Comércio,"Tecidos, Vestuário e Calçados",699911000.0,9.5,10.7,0.0,13.7,44.44,6.86,5.5
CGRA4,33.8,GRAZZIOTIN PN,Comércio,"Tecidos, Vestuário e Calçados",695794000.0,9.5,10.7,0.0,13.7,42.81,6.82,5.5
CIEL3,5.83,CIELO ON NM,Serviços Financeiros Diversos,Serviços Financeiros Diversos,15839000000.0,0.0,13.6,1.03,21.6,0.0,11.35,5.5
CIQU3,12.49,CACIQUE ON,,,311601000.0,0.0,15.9,0.84,6.2,0.0,6.63,16.2
CIQU4,12.49,CACIQUE PN,,,311601000.0,0.0,15.9,0.84,6.2,0.0,6.63,16.2
CLAN3,0.0,CLARION ON,,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-64.0
CLAN4,3.0,CLARION PN,,,476109000.0,0.0,-1.0,0.08,-33.7,0.0,-44.92,-64.0
CLSA3,10.51,CLEARSALE ON NM,Serviços Financeiros Diversos,Serviços Financeiros Diversos,1975100000.0,0.0,-12.5,0.0,-17.0,5.95,-24.46,0.0
CLSC3,115.14,CELESC ON N2,Energia Elétrica,Energia Elétrica,4441180000.0,6.8,17.7,1.15,6.0,69.06,6.33,0.8
CLSC4,129.75,CELESC PN N2,Energia Elétrica,Energia Elétrica,5004720000.0,6.6,17.7,1.15,6.0,79.49,7.14,0.8
CLSC5,39.01,CELESC PNA N2,Energia Elétrica,Energia Elétrica,1504690000.0,0.0,17.7,1.15,6.0,0.0,2.15,0.8
CLSC6,0.0,CELESC PNB N2,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
CMET4,3.91,CAEMI PN,,,15326200000.0,0.0,66.4,0.18,43.0,0.0,8.1,30.2
CMIG3,14.28,CEMIG ON N1,Energia Elétrica,Energia Elétrica,40866200000.0,5.8,14.0,0.54,9.5,5.02,10.17,7.6
CMIG4,11.23,CEMIG PN N1,Energia Elétrica,Energia Elétrica,32137800000.0,7.4,14.0,0.54,9.5,11.43,8.0,7.6
CMIN3,5.65,CSNMINERACAO ON N2,Mineração,Minerais Metálicos,30992200000.0,7.9,24.5,0.91,13.8,10.37,12.54,0.2
CMMA4,0.81,CMA PARTICIPACOES SA PN,,,0.0,0.0,-1.9,0.0,0.0,0.0,0.0,0.0
CNFB4,5.99,CONFAB PN N1,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,2433530000.0,0.0,17.4,0.47,16.8,0.0,9.01,-10.6
COCE3,32.5,CIA ENERG CEARA - COELCE ON,Energia Elétrica,Energia Elétrica,2804820000.0,3.8,5.6,1.12,3.3,32.1,9.53,3.2
COCE5,32.2,CIA ENERG CEARA - COELCE PNA,Energia Elétrica,Energia Elétrica,2778920000.0,3.8,5.6,1.12,3.3,40.91,9.45,3.2
COCE6,35.0,CIA ENERG CEARA - COELCE PNB,Energia Elétrica,Energia Elétrica,3020570000.0,0.0,5.6,1.12,3.3,0.0,10.27,3.2
COGN3,3.82,COGNA ON,Diversos,Serviços Educacionais,7168630000.0,1.7,10.4,0.5,20.7,250.3,5.38,12.6
CORR3,12.0,CORREA RIBEIRO SA COM. IND. ON,Exploração de Imóveis,Exploração de Imóveis,277836.0,0.0,152.8,0.0,2141.1,0.0,0.04,-42.1
CORR4,82.0,CORREA RIBEIRO SA COM. IND. PN,Exploração de Imóveis,Exploração de Imóveis,1898550.0,0.0,152.8,0.0,2141.1,0.0,0.27,-42.1
CPFE3,51.6,CPFL ENERGIA S.A. ON,Energia Elétrica,Energia Elétrica,59456300000.0,5.4,24.0,1.27,12.9,73.65,10.91,3.9
CPFG3,12.65,CPFL GERAÇÂO DE ENERGIA S/A ON,Energia Elétrica,Energia Elétrica,2299630000.0,0.0,37.2,0.17,51.0,0.0,1.89,-2.5
CPFG4,12.26,CPFL GERAÇÂO DE ENERGIA S/A PN,Energia Elétrica,Energia Elétrica,2228730000.0,0.0,37.2,0.17,51.0,0.0,1.84,-2.5
CPFP4,44.0,CPFL - PIRATININGA PN,Energia Elétrica,Energia Elétrica,2336260000.0,0.0,86.4,5.78,9.2,0.0,4.21,5.7
CPLE11,50.12,COPEL UNT,Energia Elétrica,Energia Elétrica,29899700000.0,0.0,8.5,0.81,8.8,0.0,13.54,1.2
CPLE3,13.71,COPEL ON,Energia Elétrica,Energia Elétrica,40894300000.0,2.9,8.5,0.81,8.8,72.46,18.52,1.2
CPLE5,14.44,COPEL PNA,Energia Elétrica,Energia Elétrica,43071800000.0,3.0,8.5,0.81,8.8,38.73,19.5,1.2
CPLE6,14.26,COPEL PNB,Energia Elétrica,Energia Elétrica,42534900000.0,3.1,8.5,0.81,8.8,61.04,19.26,1.2
CPNY3,2.35,COMPANY  S/A ON,Construção Civil,Incorporações,169214000.0,0.0,-3.9,2.33,-2.1,0.0,-11.0,20.1
CPRE3,18.23,CPFL RENOVAV ON NM,Energia Elétrica,Energia Elétrica,10824700000.0,0.0,22.2,0.2,29.7,0.0,10.21,2.1
CPSL3,38.02,COPESUL ON,,,5711250000.0,0.0,40.8,0.17,9.2,0.0,8.56,16.2
CRBM3,90.0,CARAÍBA METAIS S.A ON,,,2700810000.0,0.0,-11.3,0.45,-5.2,0.0,-28.95,-1.6
CRBM7,60.0,CARAÍBA METAIS S.A PNC,,,1800540000.0,0.0,-11.3,0.45,-5.2,0.0,-19.3,-1.6
CREM3,14.5,CREMER S.A. ON,Medicamentos e Outros Produtos,Medicamentos e Outros Produtos,465117000.0,0.0,7.5,1.58,2.1,0.0,32.69,-0.3
CREM4,48.0,CREMER S.A. PN,Medicamentos e Outros Produtos,Medicamentos e Outros Produtos,1539700.0,0.0,7.5,1.58,2.1,0.0,0.11,-0.3
CRFB3,8.48,CARREFOUR BR ON NM,Comércio e Distribuição,Alimentos,17884800000.0,1.1,8.5,1.18,1.7,46.78,9.84,11.3
CRIV3,6.98,ALFA FINANCEIRA ON,Intermediários Financeiros,Soc. Crédito e Financiamento,718542000.0,0.0,1.7,0.0,0.0,22.46,39.11,-0.1
CRIV4,6.74,ALFA FINANCEIRA PN,Intermediários Financeiros,Soc. Crédito e Financiamento,693836000.0,3.6,1.7,0.0,0.0,21.48,37.77,-0.1
CRPG3,19.52,CRISTAL ON,Químicos,Químicos Diversos,566451000.0,0.0,-4.3,0.01,-3.2,-26.37,-23.55,-8.7
CRPG5,20.47,CRISTAL PNA,Químicos,Químicos Diversos,594019000.0,0.0,-4.3,0.01,-3.2,-4.57,-24.69,-8.7
CRPG6,18.99,CRISTAL PNB,Químicos,Químicos Diversos,551071000.0,0.0,-4.3,0.01,-3.2,-11.59,-22.91,-8.7
CRTP3,86.5,CELULAR CRT PARTICIPAÇÕES S/A ON,,,2878810000.0,0.0,10.7,0.12,10.9,0.0,22.26,10.1
CRTP5,62.1,CELULAR CRT PARTICIPAÇÕES S/A PNA,,,2066750000.0,0.0,10.7,0.12,10.9,0.0,15.98,10.1
CRUZ3,27.59,SOUZA CRUZ ON,,,42169900000.0,0.0,88.8,0.63,26.1,0.0,25.31,3.0
CSAB3,30.5,COMPANHIA DE SEGUROS ALIANÇA DA BAHIA ON,Previdência e Seguros,Seguradoras,234240000.0,0.0,1.9,0.0,534.5,1.43,58.43,-17.8
CSAB4,48.97,COMPANHIA DE SEGUROS ALIANÇA DA BAHIA PN,Previdência e Seguros,Seguradoras,376090000.0,0.0,1.9,0.0,534.5,18.29,93.81,-17.8
CSAN3,5.9,COSAN SA INDUSTRIA E COMERCIO ON,"Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",23402800000.0,0.0,-224.0,11.4,-27.8,-33.78,-1.77,15.8
CSED3,6.03,CRUZEIRO EDU ON NM,Diversos,Serviços Educacionais,2198190000.0,3.5,15.2,0.76,9.2,112.64,8.7,11.3
CSMG3,43.8,COPASA MG ON,Água e Saneamento,Água e Saneamento,16655100000.0,4.0,15.7,0.77,16.5,104.98,12.33,9.8
CSNA3,9.58,CSN ON,Siderurgia e Metalurgia,Siderurgia,12704000000.0,0.0,-11.0,3.69,-1.9,-10.38,-8.17,-0.8
CSPC3,1.24,COSIPA ON,,,0.0,0.0,45.3,1.48,18.8,0.0,0.0,41.2
CSPC4,1.2,COSIPA PN,,,0.0,0.0,45.3,1.48,18.8,0.0,0.0,41.2
CSRN3,13.6,COSERN ON,Energia Elétrica,Energia Elétrica,2273440000.0,0.0,34.5,1.54,15.9,0.0,3.44,3.9
CSRN5,15.1,COSERN PNA,Energia Elétrica,Energia Elétrica,2524190000.0,0.0,34.5,1.54,15.9,0.0,3.82,3.9
CSRN6,15.5,COSERN PNB,Energia Elétrica,Energia Elétrica,2591060000.0,0.0,34.5,1.54,15.9,0.0,3.92,3.9
CSTB3,150.0,COMPANHIA SIDERÚRGICA DE TUBARÃO ON,,,0.0,0.0,20.1,0.14,29.0,0.0,0.0,31.9
CSTB4,147.69,COMPANHIA SIDERÚRGICA DE TUBARÃO PN,,,0.0,0.0,20.1,0.14,29.0,0.0,0.0,31.9
CSUD3,19.35,CSU DIGITAL ON,Serviços Diversos,Serviços Diversos,808830000.0,5.8,18.5,0.1,15.6,42.74,8.58,4.3
CTAX3,1.0,CONTAX ON,Serviços Diversos,Serviços Diversos,26710000.0,0.0,-145.0,2.62,-29.8,-15.97,-0.21,-22.9
CTIP3,49.5,CETIP ON NM,Serviços Financeiros Diversos,Serviços Financeiros Diversos,13017500000.0,0.0,24.9,0.67,23.5,0.0,35.13,13.4
CTKA3,50.0,KARSTEN ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,310250000.0,0.0,204.9,7.77,14.7,128.42,2.81,10.0
CTKA4,38.99,KARSTEN PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,241933000.0,0.0,204.9,7.77,14.7,77.23,2.19,10.0
CTNM3,7.13,COTEMINAS ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,218435000.0,0.0,126.3,-3.54,-137.4,-18.7,-0.46,-24.8
CTNM4,0.86,COTEMINAS PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,26347000.0,0.0,126.3,-3.54,-137.4,-20.37,-0.06,-24.8
CTPC3,0.2,CTM CITRUS SA ON,Alimentos Processados,Alimentos Diversos,2596200.0,0.0,1.4,0.0,0.0,0.0,76.36,-6.1
CTPC4,6.5,CTM CITRUS SA PN,Alimentos Processados,Alimentos Diversos,84377.0,0.0,1.4,0.0,0.0,0.0,2.48,-6.1
CTSA3,2.65,SANTANENSE ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,18433400.0,0.0,-162.8,2.41,-453.9,-57.25,-0.11,-50.2
CTSA4,2.04,SANTANENSE PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,14190200.0,0.0,-162.8,2.41,-453.9,-43.33,-0.09,-50.2
CTSA8,1.0,SANTANENSE PND,"Tecidos, Vestuário e Calçados",Fios e Tecidos,27825000.0,0.0,-93.7,1.66,-124.6,0.0,-0.23,-34.4
CTWR3,100.0,BLUE TREE HOTELS ON,,,49900000.0,0.0,581.9,5.52,3.3,0.0,9.76,4.9
CURY3,36.56,CURY S/A ON NM,Construção Civil,Incorporações,10671000000.0,6.6,62.9,0.96,19.4,104.66,12.25,32.7
CVCB3,1.99,CVC BRASIL ON NM,Viagens e Lazer,Viagens e Turismo,1045930000.0,0.0,-14.8,0.76,-5.0,1.53,-14.04,19.9
CXSE3,16.5,CAIXA SEGURI ON NM,Previdência e Seguros,Seguradoras,49500000000.0,7.6,32.5,0.0,0.0,14.84,11.28,0.0
CYRE3,33.05,CYRELA BRAZIL REALTY PN,Construção Civil,Incorporações,12691200000.0,11.5,17.5,0.72,17.7,107.24,6.97,17.3
CYRE4,8.5,CYRELA BRAZIL REALTY PN,Construção Civil,Incorporações,3264000000.0,0.0,17.5,0.72,17.7,0.0,1.79,17.3
CZLT33,29.23,Cosan Ltd DR3,,,7912190000.0,0.0,12.4,3.93,9.1,0.0,11.24,7.9
CZRS3,0.0,Cruzeiro Sul ON N1,Intermediários Financeiros,Bancos,0.0,0.0,3.3,0.0,0.0,0.0,0.0,14.4
CZRS4,2.49,Cruzeiro Sul PN,Intermediários Financeiros,Bancos,340450000.0,0.0,3.3,0.0,0.0,0.0,8.89,14.4
DAGB33,375.0,DUFRY AG DR3,Comércio,Produtos Diversos,20201900000.0,0.0,2.2,1.18,1.7,0.0,71.75,32.1
DASA3,3.72,DIAGNOSTICOS DA AMERICA SA ON,Serv.Méd.Hospit. Análises e Diagnósticos,Serv.Méd.Hospit. Análises e Diagnósticos,4668630000.0,0.0,-13.1,1.07,-8.1,85.07,-4.54,6.6
DAYC3,0.0,Daycoval ON N1,Intermediários Financeiros,Bancos,0.0,0.0,17.3,0.0,0.0,0.0,0.0,8.1
DAYC4,8.9,Daycoval PN N1,Intermediários Financeiros,Bancos,2149030000.0,0.0,17.3,0.0,0.0,0.0,4.12,8.1
DESK3,15.88,DESKTOPSIGMA ON NM,Telecomunicações,Telecomunicações,1841540000.0,0.2,5.2,1.06,6.8,37.66,25.16,23.0
DEXP3,9.25,DEXXOS PAR ON,Químicos,Petroquímicos,1011130000.0,5.7,15.0,0.22,7.1,16.25,6.48,5.7
DEXP4,9.2,DEXXOS PAR PN,Químicos,Petroquímicos,1005660000.0,5.8,15.0,0.22,7.1,12.75,6.44,5.7
DFVA3,9.9,D F VASCONCELLOS S/A O.M.A.P. ON,,,71002800.0,0.0,-193.4,2.84,-13.8,0.0,-31.38,3.4
DFVA4,8.0,D F VASCONCELLOS S/A O.M.A.P. PN,,,57376000.0,0.0,-193.4,2.84,-13.8,0.0,-25.35,3.4
DHBI3,19.0,DHB ON,Material de Transporte,Material Rodoviário,79743000.0,0.0,21.0,-0.99,-154.8,0.0,-0.83,-23.6
DHBI4,1.01,DHB PN,Material de Transporte,Material Rodoviário,4238970.0,0.0,21.0,-0.99,-154.8,0.0,-0.04,-23.6
DIRR3,17.51,Direcional Engenharia ON NM,Construção Civil,Incorporações,9113960000.0,6.2,31.0,1.09,22.2,105.21,12.0,23.2
DJON4,0.18,DIJON S/A PN,,,588780.0,0.0,-12.8,0.09,56.3,0.0,-1.7,45.2
DMFN3,12.5,DMFINANCEIRA ON,Intermediários Financeiros,Soc. Crédito e Financiamento,772425000.0,0.0,-65.3,0.0,0.0,0.0,-2.33,89.8
DMMO3,1.76,DOMMO ON,"Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",949254000.0,0.0,0.7,0.0,-1.1,10.69,-258.65,-17.4
DMVF3,5.8,D1000VFARMA ON NM,Comércio e Distribuição,Medicamentos e Outros Produtos,293497000.0,0.0,1.8,0.04,0.6,1.75,17.62,23.4
DOCA3,11.0,DOCAS S.A. ON,,,12749500.0,0.0,8.2,-0.82,636.2,0.0,-0.4,-38.8
DOCA4,5.0,DOCAS S.A. PN,,,5795220.0,0.0,8.2,-0.82,636.2,0.0,-0.18,-38.8
DOHL3,6.51,DOHLER ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,492449000.0,0.2,0.8,0.21,0.9,-18.5,89.8,-2.3
DOHL4,3.73,DOHLER PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,282156000.0,0.3,0.8,0.21,0.9,-6.01,51.45,-2.3
DOTZ3,6.24,DOTZ SA ON NM,Diversos,Programas de Fidelização,83129100.0,0.0,1.1,-0.46,-1.5,118.95,-29.45,11.5
DPPI3,85.0,IPIRANGA DISTRIBUIDORA ON,,,2720000000.0,0.0,30.0,0.06,-5.0,0.0,16.65,15.1
DPPI4,38.9,IPIRANGA DISTRIBUIDORA PN,,,1244800000.0,0.0,30.0,0.06,-5.0,0.0,7.62,15.1
DSUL3,7.95,DATASUL ON NM,Programas e Serviços,Programas e Serviços,230351000.0,0.0,17.2,0.01,16.0,0.0,5.65,36.7
DTCY3,2.75,DTCOM ON,Serviços Diversos,Serviços Diversos,30610200.0,0.0,-13.3,0.0,-2.0,-37.07,-186.65,-8.9
DUFB11,0.0,DUFRY SOUTH AMERICA LTD. DR3,Comércio,Produtos Diversos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUQE3,28.0,METALURGICA DUQUE SA ON,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,78848000.0,0.0,715.7,-7.19,-767.6,0.0,-1.58,-42.7
DUQE4,2.95,METALURGICA DUQUE SA PN,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,8307200.0,0.0,715.7,-7.19,-767.6,0.0,-0.17,-42.7
DURA3,31.9,DURATEX ON,Madeira e Papel,Madeira,4041570000.0,0.0,13.6,0.52,13.4,0.0,16.62,10.9
DURA4,31.39,DURATEX PN,Madeira e Papel,Madeira,3976960000.0,0.0,13.6,0.52,13.4,0.0,16.35,10.9
DXCO3,5.38,DEXCO ON,Madeira e Papel,Madeira,4414650000.0,1.0,1.6,0.98,1.6,-16.45,39.72,0.3
DXTG4,3.68,DIXIE TOGA PN,,,1011300000.0,0.0,10.1,0.04,6.6,0.0,13.02,8.3
EALT3,14.0,ELECTRO AÇO ALTONA S/A ON,Máquinas e Equipamentos,Máq. e Equip. Industriais,315000000.0,4.1,29.7,0.29,18.3,7.11,2.98,12.8
EALT4,13.24,ELECTRO AÇO ALTONA S/A PN,Máquinas e Equipamentos,Máq. e Equip. Industriais,297900000.0,4.8,29.7,0.29,18.3,3.9,2.81,12.8
EBCO3,1.05,EMBRACO ON,,,697963000.0,0.0,7.0,0.02,2.9,0.0,12.03,6.1
EBCO4,1.0,EMBRACO PN,,,664727000.0,0.0,7.0,0.02,2.9,0.0,11.46,6.1
EBEN4,17.51,BANDEIRANTE PN,Energia Elétrica,Energia Elétrica,684496000.0,0.0,45.9,2.96,10.0,0.0,1.06,1.4
EBTP3,10.21,EMBRATEL PARTICIPAÇÕES SA ON,,,12572200000.0,0.0,-2.7,0.39,-1.0,0.0,-43.56,22.1
EBTP4,10.0,EMBRATEL PARTICIPAÇÕES SA PN,,,12313600000.0,0.0,-2.7,0.39,-1.0,0.0,-42.66,22.1
ECIS3,211.65,ECISA ON,,,0.0,0.0,7.3,0.38,14.2,0.0,0.0,4.7
ECIS4,145.0,ECISA PN,,,0.0,0.0,7.3,0.38,14.2,0.0,0.0,4.7
ECOR3,10.69,ECORODOVIAS ON NM,Transporte,Exploração de Rodovias,7443810000.0,2.9,21.9,5.9,8.3,147.59,8.07,27.0
ECPR3,90.25,ENCORPAR ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,171475000.0,0.0,-12.3,0.0,0.0,12.97,-9.87,0.0
ECPR4,90.74,ENCORPAR PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,172406000.0,0.0,-12.3,0.0,0.0,5.76,-9.92,0.0
EEEL3,421.01,CEEE ON N1,Energia Elétrica,Energia Elétrica,4038330000.0,0.0,17.5,1.29,22.8,0.0,7.76,15.7
EEEL4,410.0,CEEE PN N1,Energia Elétrica,Energia Elétrica,3932720000.0,0.0,17.5,1.29,22.8,0.0,7.56,15.7
EGIE3,30.98,ENGIE BRASIL ON,Energia Elétrica,Energia Elétrica,35388400000.0,4.8,24.7,2.35,25.3,23.1,11.66,-2.1
EKTR3,41.0,ELEKTRO ELETRICIDADE E SERVIÇOS S.A. ON,Energia Elétrica,Energia Elétrica,7944120000.0,11.1,46.1,3.92,9.5,17.32,8.53,4.4
EKTR4,40.04,ELEKTRO ELETRICIDADE E SERVIÇOS S.A. PN,Energia Elétrica,Energia Elétrica,7758110000.0,12.6,46.1,3.92,9.5,-4.85,8.33,4.4
ELCA3,24.7,REDE EMPRESAS DE ENERGIA ELÉTRICA S.A. ON,Energia Elétrica,Energia Elétrica,52125000000.0,0.0,34.0,4.38,9.8,0.0,36.81,6.8
ELCA4,20.2,REDE EMPRESAS DE ENERGIA ELÉTRICA S.A. PN,Energia Elétrica,Energia Elétrica,42628500000.0,0.0,34.0,4.38,9.8,0.0,30.11,6.8
ELEK3,19.11,ELEKEIROZ S/A ON,Químicos,Petroquímicos,601678000.0,0.3,10.9,0.99,2.5,6.56,24.46,5.7
ELEK4,26.0,ELEKEIROZ S/A PN,Químicos,Petroquímicos,818610000.0,0.2,10.9,0.99,2.5,50.31,33.27,5.7
ELET5,78.75,AXIA ENERGIA PNA,Energia Elétrica,Energia Elétrica,181805000000.0,0.0,-5.5,0.65,-14.1,-1.72,-30.24,7.6
ELEV3,24.3,ELEVA  ON,Alimentos Processados,Carnes e Derivados,1575370000.0,0.0,1.0,1.35,0.3,0.0,312.39,3.7
